,b'# time (seconds) ',b'strain * 1.e21'
1055,0.31444188709375004,0.09220264900285798
1056,0.31450292225000004,0.09126257370202438
1057,0.31456395740625004,0.09026751745165987
1058,0.31462499256250004,0.08921818768086177
1059,0.31468602771875004,0.08811585588314572
1060,0.31474706287500004,0.08696236388900867
1061,0.31480809803125004,0.0857601101655823
1062,0.31486913318750004,0.08451201788676695
1063,0.31493016834375004,0.08322148861817803
1064,0.31499120350000004,0.08189234698809401
1065,0.31505223865625004,0.08052878244853044
1066,0.31511327381250004,0.07913529406738012
1067,0.31517430896875004,0.0777166432638123
1068,0.31523534412500004,0.07627781766355504
1069,0.31529637928125004,0.07482400707166524
1070,0.31535741443750004,0.07336059026681895
1071,0.31541844959375004,0.07189312925870704
1072,0.31547948475000004,0.07042736612991349
1073,0.31554051990625004,0.0689692168360849
1074,0.31560155506250004,0.06752475647870369
1075,0.31566259021875004,0.06610019157662646
1076,0.31572362537500004,0.06470181659921935
1077,0.31578466053125004,0.06333595423075179
1078,0.31584569568750004,0.0620088811875334
1079,0.31590673084375004,0.06072674355858502
1080,0.31596776600000004,0.05949546726904378
1081,0.31602880115625004,0.058320670130934144
1082,0.31608983631250004,0.057207581918533416
1083,0.31615087146875004,0.05616097798699397
1084,0.31621190662500004,0.05518513027614446
1085,0.31627294178125004,0.05428377735120623
1086,0.31633397693750004,0.0534601127487776
1087,0.31639501209375004,0.05271678866826581
1088,0.31645604725000004,0.052055930300984474
1089,0.31651708240625004,0.051479155074882765
1090,0.31657811756250004,0.050987590956790424
1091,0.31663915271875004,0.050581888710233586
1092,0.31670018787500004,0.05026222453692169
1093,0.31676122303125004,0.050028291600693026
1094,0.31682225818750004,0.04987928123052453
1095,0.31688329334375004,0.04981385677693645
1096,0.31694432850000004,0.049830124824275394
1097,0.31700536365625004,0.049925609477189645
1098,0.31706639881250004,0.05009723558608501
1099,0.31712743396875004,0.050341326025567824
1100,0.31718846912500004,0.050653616597297675
1101,0.31724950428125004,0.05102929001761002
1102,0.31731053943750004,0.05146302807889931
1103,0.31737157459375004,0.05194907878952537
1104,0.31743260975000004,0.05248133343520816
1105,0.31749364490625004,0.05305340733897186
1106,0.31755468006250004,0.05365871779782766
1107,0.31761571521875004,0.05429055328594334
1108,0.31767675037500004,0.05494212944526263
1109,0.31773778553125004,0.055606629423822336
1110,0.31779882068750004,0.056277228468302375
1111,0.31785985584375004,0.05694710498462196
1112,0.31792089100000004,0.05760944220894831
1113,0.31798192615625004,0.05825742589818508
1114,0.31804296131250004,0.05888424386925601
1115,0.31810399646875004,0.05948309273154649
1116,0.31816503162500004,0.060047195842509664
1117,0.31822606678125004,0.06056983457177571
1118,0.31828710193750004,0.061044392676973
1119,0.31834813709375004,0.061464411318054614
1120,0.31840917225000004,0.06182365030881166
1121,0.31847020740625004,0.06211614991559379
1122,0.31853124256250004,0.06233628706052959
1123,0.31859227771875004,0.062478820242319745
1124,0.31865331287500004,0.06253891878977388
1125,0.31871434803125004,0.06251217402380072
1126,0.31877538318750004,0.06239459223674083
1127,0.31883641834375004,0.06218257176224616
1128,0.31889745350000004,0.06187286845770647
1129,0.31895848865625004,0.0614625553540206
1130,0.31901952381250004,0.060948982834483634
1131,0.31908055896875004,0.0603297453976543
1132,0.31914159412500004,0.05960265988505354
1133,0.31920262928125004,0.05876575818812292
1134,0.31926366443750004,0.05781729516682028
